iter	Passed	Remaining
11709	25842	18294
11710	25845	18293
11711	25848	18291
11712	25849	18288
11713	25850	18285
11714	25851	18282
11715	25853	18279
11716	25853	18276
11717	25853	18272
11718	25854	18269
11719	25856	18266
11720	25857	18263
11721	25859	18261
11722	25859	18258
11723	25860	18254
11724	25862	18252
11725	25862	18248
11726	25862	18245
11727	25863	18241
11728	25863	18238
11729	25864	18234
11730	25865	18232
11731	25866	18228
11732	25866	18225
11733	25867	18222
11734	25867	18218
11735	25868	18215
11736	25868	18211
11737	25868	18208
11738	25870	18205
11739	25870	18201
11740	25871	18198
11741	25871	18195
11742	25872	18191
11743	25873	18188
11744	25873	18185
11745	25874	18182
11746	25874	18178
11747	25875	18175
11748	25876	18172
11749	25877	18169
11750	25878	18166
11751	25879	18163
11752	25879	18159
11753	25880	18156
11754	25880	18152
11755	25880	18149
11756	25880	18145
11757	25881	18142
11758	25882	18138
11759	25883	18136
11760	25884	18132
11761	25884	18129
11762	25885	18126
11763	25885	18122
11764	25886	18119
11765	25886	18115
11766	25887	18112
11767	25887	18108
11768	25887	18105
11769	25888	18102
11770	25889	18098
11771	25892	18097
11772	25892	18093
11773	25892	18090
11774	25894	18087
11775	25894	18084
11776	25895	18080
11777	25895	18077
11778	25896	18074
11779	25897	18070
11780	25897	18067
11781	25898	18064
11782	25898	18060
11783	25899	18057
11784	25900	18054
11785	25900	18050
11786	25900	18047
11787	25902	18044
11788	25902	18041
11789	25903	18037
11790	25903	18034
11791	25906	18032
11792	25906	18029
11793	25907	18025
11794	25908	18022
11795	25908	18019
11796	25909	18015
11797	25909	18012
11798	25909	18008
11799	25910	18005
11800	25910	18002
11801	25911	17998
11802	25911	17995
11803	25911	17991
11804	25912	17988
11805	25912	17984
11806	25913	17981
11807	25914	17978
11808	25915	17975
11809	25917	17973
11810	25918	17969
11811	25918	17966
11812	25918	17962
11813	25919	17960
11814	25922	17957
11815	25922	17954
11816	25922	17950
11817	25922	17947
11818	25923	17943
11819	25924	17941
11820	25925	17937
11821	25925	17934
11822	25926	17930
11823	25927	17927
11824	25927	17924
11825	25928	17921
11826	25929	17918
11827	25929	17915
11828	25930	17911
11829	25931	17908
11830	25931	17905
11831	25932	17901
11832	25935	17900
11833	25936	17897
11834	25936	17893
11835	25939	17891
11836	25940	17888
11837	25942	17886
11838	25945	17884
11839	25946	17881
11840	25946	17878
11841	25946	17874
11842	25947	17871
11843	25947	17867
11844	25948	17865
11845	25950	17862
11846	25951	17859
11847	25952	17856
11848	25956	17855
11849	25959	17854
11850	25960	17850
11851	25961	17848
11852	25962	17844
11853	25963	17841
11854	25964	17838
11855	25968	17837
11856	25968	17834
11857	25969	17831
11858	25969	17827
11859	25970	17824
11860	25971	17821
11861	25974	17819
11862	25974	17816
11863	25975	17812
11864	25975	17809
11865	25975	17806
11866	25976	17802
11867	25977	17799
11868	25980	17798
11869	25982	17795
11870	25982	17792
11871	25982	17788
11872	25983	17785
11873	25983	17782
11874	25984	17778
11875	25984	17775
11876	25985	17772
11877	25986	17769
11878	25990	17768
11879	25992	17766
11880	25995	17764
11881	25996	17761
11882	25999	17759
11883	25999	17755
11884	25999	17752
11885	26000	17748
11886	26002	17747
11887	26005	17745
11888	26009	17744
11889	26009	17740
11890	26009	17737
11891	26011	17734
11892	26012	17731
11893	26013	17728
11894	26016	17727
11895	26018	17724
11896	26019	17721
11897	26020	17718
11898	26021	17716
11899	26025	17715
11900	26028	17712
11901	26028	17709
11902	26029	17706
11903	26029	17703
11904	26031	17700
11905	26032	17697
11906	26033	17694
11907	26033	17690
11908	26035	17688
11909	26035	17684
11910	26038	17682
11911	26039	17680
11912	26039	17676
11913	26039	17673
11914	26041	17670
11915	26041	17667
11916	26042	17663
11917	26043	17661
11918	26044	17657
11919	26044	17654
11920	26045	17651
11921	26046	17648
11922	26048	17645
11923	26049	17643
11924	26050	17640
11925	26051	17636
11926	26051	17633
11927	26052	17630
11928	26052	17626
11929	26052	17623
11930	26056	17622
11931	26058	17620
11932	26060	17617
11933	26060	17613
11934	26060	17610
11935	26062	17607
11936	26062	17604
11937	26063	17601
11938	26063	17597
11939	26063	17594
11940	26065	17591
11941	26067	17589
11942	26072	17588
11943	26075	17587
11944	26075	17584
11945	26076	17580
11946	26076	17577
11947	26077	17574
11948	26078	17570
11949	26079	17567
11950	26079	17564
11951	26080	17561
11952	26081	17558
11953	26081	17554
11954	26082	17552
11955	26083	17548
11956	26083	17545
11957	26083	17541
11958	26084	17538
11959	26084	17534
11960	26084	17531
11961	26085	17528
11962	26085	17524
11963	26086	17521
11964	26087	17518
11965	26088	17515
11966	26088	17512
11967	26089	17509
11968	26089	17505
11969	26089	17502
11970	26090	17499
11971	26090	17495
11972	26091	17492
11973	26091	17488
11974	26092	17485
11975	26092	17482
11976	26092	17478
11977	26093	17475
11978	26093	17471
11979	26094	17469
11980	26095	17465
11981	26095	17462
11982	26095	17458
11983	26095	17455
11984	26096	17452
11985	26098	17449
11986	26099	17447
11987	26100	17443
11988	26101	17441
11989	26102	17437
11990	26102	17434
11991	26103	17431
11992	26103	17427
11993	26105	17425
11994	26105	17421
11995	26106	17418
11996	26106	17415
11997	26107	17412
11998	26109	17409
11999	26109	17406
12000	26111	17403
12001	26111	17400
12002	26112	17397
12003	26112	17393
12004	26112	17390
12005	26113	17387
12006	26114	17383
12007	26115	17381
12008	26116	17378
12009	26117	17375
12010	26118	17372
12011	26118	17369
12012	26119	17365
12013	26119	17362
12014	26120	17359
12015	26121	17356
12016	26121	17352
12017	26122	17349
12018	26123	17346
12019	26123	17343
12020	26124	17340
12021	26125	17337
12022	26125	17333
12023	26126	17330
12024	26127	17327
12025	26129	17325
12026	26130	17322
12027	26131	17319
12028	26131	17316
12029	26132	17312
12030	26132	17309
12031	26133	17306
12032	26133	17302
12033	26134	17299
12034	26134	17296
12035	26135	17293
12036	26135	17289
12037	26136	17287
12038	26137	17283
12039	26137	17280
12040	26138	17277
12041	26140	17274
12042	26140	17271
12043	26143	17269
12044	26144	17266
12045	26144	17263
12046	26144	17259
12047	26146	17257
12048	26146	17253
12049	26146	17250
12050	26148	17247
12051	26149	17244
12052	26150	17242
12053	26152	17239
12054	26153	17237
12055	26154	17233
12056	26156	17231
12057	26157	17228
12058	26158	17225
12059	26159	17222
12060	26160	17219
12061	26160	17216
12062	26161	17213
12063	26161	17209
12064	26162	17206
12065	26164	17204
12066	26164	17200
12067	26165	17197
12068	26165	17194
12069	26166	17191
12070	26166	17187
12071	26167	17184
12072	26168	17181
12073	26168	17178
12074	26170	17176
12075	26171	17173
12076	26171	17169
12077	26172	17166
12078	26173	17163
12079	26173	17160
12080	26173	17156
12081	26174	17153
12082	26176	17151
12083	26177	17148
12084	26178	17145
12085	26178	17142
12086	26180	17139
12087	26180	17136
12088	26180	17132
12089	26181	17129
12090	26181	17126
12091	26184	17124
12092	26184	17120
12093	26186	17118
12094	26191	17118
12095	26192	17115
12096	26192	17111
12097	26192	17108
12098	26193	17104
12099	26194	17101
12100	26195	17099
12101	26196	17096
12102	26196	17092
12103	26196	17089
12104	26197	17085
12105	26197	17082
12106	26197	17079
12107	26198	17076
12108	26200	17074
12109	26203	17072
12110	26203	17068
12111	26203	17065
12112	26204	17061
12113	26204	17058
12114	26204	17055
12115	26205	17051
12116	26205	17048
12117	26207	17046
12118	26210	17044
12119	26210	17041
12120	26211	17037
12121	26211	17034
12122	26211	17031
12123	26212	17028
12124	26213	17025
12125	26214	17022
12126	26215	17019
12127	26215	17015
12128	26216	17013
12129	26217	17009
12130	26217	17006
12131	26218	17003
12132	26218	16999
12133	26218	16996
12134	26223	16996
12135	26223	16992
12136	26224	16989
12137	26225	16986
12138	26225	16983
12139	26226	16980
12140	26229	16978
12141	26230	16975
12142	26232	16973
12143	26233	16970
12144	26233	16967
12145	26234	16964
12146	26235	16961
12147	26237	16958
12148	26238	16955
12149	26240	16953
12150	26243	16952
12151	26245	16949
12152	26250	16949
12153	26250	16945
12154	26251	16943
12155	26252	16939
12156	26252	16936
12157	26252	16933
12158	26253	16930
12159	26254	16927
12160	26254	16923
12161	26255	16920
12162	26256	16917
12163	26256	16914
12164	26257	16911
12165	26257	16907
12166	26257	16904
12167	26258	16901
12168	26258	16898
12169	26261	16895
12170	26261	16892
12171	26261	16889
12172	26263	16886
12173	26263	16883
12174	26263	16880
12175	26264	16876
12176	26264	16873
12177	26269	16872
12178	26270	16869
12179	26271	16867
12180	26271	16863
12181	26272	16861
12182	26275	16859
12183	26275	16855
12184	26276	16852
12185	26276	16849
12186	26276	16845
12187	26277	16842
12188	26277	16839
12189	26278	16836
12190	26278	16833
12191	26279	16829
12192	26279	16826
12193	26279	16823
12194	26280	16820
12195	26281	16817
12196	26281	16813
12197	26283	16811
12198	26283	16807
12199	26285	16805
12200	26287	16802
12201	26287	16799
12202	26288	16796
12203	26288	16793
12204	26290	16791
12205	26291	16787
12206	26291	16784
12207	26291	16781
12208	26292	16778
12209	26294	16775
12210	26294	16772
12211	26294	16769
12212	26295	16766
12213	26295	16762
12214	26299	16761
12215	26304	16761
12216	26305	16758
12217	26307	16756
12218	26308	16753
12219	26312	16752
12220	26315	16750
12221	26316	16747
12222	26318	16745
12223	26319	16742
12224	26319	16739
12225	26319	16735
12226	26321	16733
12227	26321	16729
12228	26322	16726
12229	26323	16723
12230	26324	16720
12231	26324	16717
12232	26324	16714
12233	26325	16710
12234	26325	16707
12235	26326	16704
12236	26329	16702
12237	26334	16703
12238	26335	16699
12239	26336	16697
12240	26337	16694
12241	26342	16693
12242	26347	16693
12243	26355	16695
12244	26358	16693
12245	26360	16691
12246	26366	16691
12247	26366	16687
12248	26366	16684
12249	26367	16681
12250	26367	16678
12251	26375	16679
12252	26380	16679
12253	26383	16677
12254	26386	16675
12255	26386	16672
12256	26386	16669
12257	26387	16666
12258	26388	16663
12259	26390	16660
12260	26390	16657
12261	26391	16654
12262	26392	16651
12263	26392	16648
12264	26393	16645
12265	26393	16641
12266	26394	16638
12267	26394	16635
12268	26395	16632
12269	26395	16628
12270	26395	16625
12271	26395	16622
12272	26397	16619
12273	26398	16616
12274	26398	16613
12275	26399	16610
12276	26400	16607
12277	26400	16603
12278	26400	16600
12279	26401	16597
12280	26401	16594
12281	26401	16590
12282	26401	16587
12283	26402	16584
12284	26402	16580
12285	26402	16577
12286	26403	16574
12287	26403	16570
12288	26403	16567
12289	26403	16564
12290	26405	16561
12291	26407	16559
12292	26407	16556
12293	26409	16553
12294	26410	16550
12295	26411	16548
12296	26411	16544
12297	26412	16541
12298	26412	16538
12299	26413	16534
12300	26413	16531
12301	26413	16528
12302	26414	16525
12303	26414	16521
12304	26415	16518
12305	26415	16515
12306	26416	16512
12307	26416	16509
12308	26416	16505
12309	26416	16502
12310	26417	16499
12311	26417	16495
12312	26417	16492
12313	26417	16489
12314	26419	16486
12315	26419	16483
12316	26420	16480
12317	26420	16477
12318	26421	16473
12319	26421	16470
12320	26421	16467
12321	26422	16464
12322	26422	16460
12323	26423	16457
12324	26423	16454
12325	26423	16450
12326	26423	16447
12327	26424	16444
12328	26424	16441
12329	26424	16437
12330	26425	16434
12331	26425	16431
12332	26425	16428
12333	26425	16424
12334	26426	16421
12335	26426	16418
12336	26427	16414
12337	26427	16411
12338	26427	16408
12339	26428	16405
12340	26429	16402
12341	26429	16398
12342	26429	16395
12343	26430	16392
12344	26430	16389
12345	26430	16386
12346	26431	16382
12347	26431	16379
12348	26431	16376
12349	26432	16372
12350	26432	16369
12351	26432	16366
12352	26433	16363
12353	26433	16359
12354	26433	16356
12355	26434	16353
12356	26435	16350
12357	26435	16347
12358	26435	16344
12359	26436	16340
12360	26436	16337
12361	26437	16334
12362	26437	16331
12363	26437	16328
12364	26438	16324
12365	26440	16322
12366	26442	16320
12367	26444	16318
12368	26447	16316
12369	26448	16313
12370	26450	16311
12371	26453	16309
12372	26456	16308
12373	26458	16306
12374	26460	16304
12375	26463	16302
12376	26466	16300
12377	26468	16298
12378	26470	16296
12379	26475	16295
12380	26478	16294
12381	26480	16291
12382	26483	16290
12383	26485	16288
12384	26486	16285
12385	26486	16282
12386	26488	16279
12387	26491	16277
12388	26492	16275
12389	26496	16274
12390	26496	16270
12391	26500	16269
12392	26502	16267
12393	26504	16265
12394	26505	16262
12395	26507	16260
12396	26511	16259
12397	26513	16257
12398	26515	16254
12399	26517	16252
12400	26518	16249
12401	26519	16246
12402	26519	16243
12403	26520	16240
12404	26520	16237
12405	26522	16235
12406	26523	16232
12407	26524	16229
12408	26526	16227
12409	26529	16225
12410	26530	16222
12411	26532	16220
12412	26534	16218
12413	26535	16215
12414	26537	16213
12415	26539	16211
12416	26541	16208
12417	26542	16205
12418	26544	16203
12419	26545	16201
12420	26550	16200
12421	26552	16198
12422	26556	16197
12423	26559	16195
12424	26561	16193
12425	26561	16190
12426	26563	16187
12427	26566	16186
12428	26569	16184
12429	26572	16183
12430	26577	16182
12431	26579	16180
12432	26581	16177
12433	26582	16175
12434	26585	16173
12435	26589	16172
12436	26592	16171
12437	26594	16168
12438	26596	16166
12439	26598	16164
12440	26600	16162
12441	26602	16159
12442	26603	16157
12443	26605	16154
12444	26606	16152
12445	26609	16150
12446	26610	16147
12447	26611	16144
12448	26614	16142
12449	26615	16140
12450	26618	16138
12451	26622	16137
12452	26623	16134
12453	26624	16132
12454	26626	16129
12455	26627	16126
12456	26629	16124
12457	26630	16122
12458	26632	16119
12459	26635	16118
12460	26637	16116
12461	26640	16114
12462	26642	16112
12463	26643	16109
12464	26645	16107
12465	26647	16104
12466	26650	16103
12467	26653	16101
12468	26654	16098
12469	26656	16096
12470	26657	16093
12471	26659	16091
12472	26659	16088
12473	26660	16085
12474	26661	16082
12475	26663	16080
12476	26664	16077
12477	26664	16074
12478	26665	16071
12479	26666	16068
12480	26668	16065
12481	26668	16062
12482	26671	16060
12483	26674	16059
12484	26676	16057
12485	26678	16055
12486	26680	16052
12487	26683	16051
12488	26686	16049
12489	26688	16047
12490	26689	16044
12491	26691	16042
12492	26692	16039
12493	26695	16037
12494	26697	16035
12495	26698	16032
12496	26699	16030
12497	26703	16028
12498	26705	16026
12499	26707	16024
12500	26708	16021
12501	26711	16019
12502	26713	16017
12503	26716	16016
12504	26719	16014
12505	26721	16012
12506	26723	16010
12507	26724	16007
12508	26725	16004
12509	26726	16001
12510	26728	15999
12511	26728	15996
12512	26730	15993
12513	26731	15990
12514	26731	15987
12515	26732	15984
12516	26733	15981
12517	26733	15978
12518	26733	15975
12519	26733	15972
12520	26734	15969
12521	26736	15966
12522	26738	15964
12523	26739	15961
12524	26740	15958
12525	26740	15955
12526	26741	15952
12527	26741	15949
12528	26743	15946
12529	26746	15945
12530	26748	15943
12531	26750	15940
12532	26751	15938
12533	26753	15936
12534	26755	15933
12535	26757	15931
12536	26758	15928
12537	26761	15927
12538	26763	15924
12539	26767	15923
12540	26768	15921
12541	26769	15918
12542	26771	15916
12543	26773	15913
12544	26774	15911
12545	26777	15909
12546	26779	15907
12547	26780	15904
12548	26781	15901
12549	26782	15898
12550	26784	15896
12551	26785	15893
12552	26786	15891
12553	26789	15889
12554	26790	15886
12555	26792	15884
12556	26793	15881
12557	26794	15878
12558	26794	15875
12559	26795	15872
12560	26795	15869
12561	26796	15866
12562	26797	15863
12563	26798	15860
12564	26799	15857
12565	26800	15854
12566	26800	15851
12567	26801	15848
12568	26801	15845
12569	26803	15843
12570	26804	15840
12571	26804	15837
12572	26806	15834
12573	26807	15831
12574	26808	15829
12575	26809	15826
12576	26810	15823
12577	26811	15820
12578	26811	15817
12579	26812	15814
12580	26813	15811
12581	26813	15808
12582	26814	15805
12583	26814	15802
12584	26814	15799
12585	26815	15796
12586	26816	15793
12587	26816	15789
12588	26817	15786
12589	26817	15783
12590	26817	15780
12591	26818	15777
12592	26818	15774
12593	26819	15771
12594	26819	15768
12595	26820	15764
12596	26820	15761
12597	26820	15758
12598	26821	15755
12599	26822	15752
12600	26822	15749
12601	26823	15746
12602	26823	15743
12603	26824	15740
12604	26824	15737
12605	26825	15734
12606	26825	15731
12607	26826	15728
12608	26827	15725
12609	26827	15721
12610	26828	15718
12611	26828	15715
12612	26828	15712
12613	26831	15710
12614	26831	15707
12615	26831	15704
12616	26832	15701
12617	26833	15698
12618	26833	15695
12619	26834	15692
12620	26834	15689
12621	26838	15687
12622	26838	15684
12623	26843	15684
12624	26843	15681
12625	26845	15678
12626	26845	15675
12627	26846	15672
12628	26846	15669
12629	26848	15666
12630	26850	15664
12631	26850	15661
12632	26852	15659
12633	26852	15655
12634	26854	15653
12635	26854	15650
12636	26856	15647
12637	26856	15644
12638	26858	15642
12639	26861	15640
12640	26861	15637
12641	26863	15635
12642	26864	15632
12643	26867	15630
12644	26871	15629
12645	26872	15627
12646	26873	15624
12647	26873	15620
12648	26874	15618
12649	26875	15615
12650	26878	15613
12651	26879	15610
12652	26879	15607
12653	26879	15604
12654	26880	15601
12655	26882	15599
12656	26882	15595
12657	26884	15593
12658	26884	15590
12659	26887	15588
12660	26888	15585
12661	26888	15582
12662	26889	15579
12663	26889	15576
12664	26890	15573
12665	26891	15571
12666	26892	15568
12667	26895	15566
12668	26895	15563
12669	26896	15560
12670	26896	15557
12671	26897	15554
12672	26898	15551
12673	26899	15548
12674	26900	15545
12675	26901	15543
12676	26901	15540
12677	26902	15536
12678	26902	15533
12679	26902	15530
12680	26902	15527
12681	26903	15524
12682	26903	15521
12683	26903	15517
12684	26905	15515
12685	26906	15512
12686	26906	15509
12687	26906	15506
12688	26907	15503
12689	26908	15500
12690	26909	15497
12691	26911	15495
12692	26912	15492
12693	26913	15490
12694	26915	15487
12695	26916	15484
12696	26917	15482
12697	26917	15479
12698	26918	15476
12699	26918	15473
12700	26919	15470
12701	26920	15467
12702	26920	15464
12703	26921	15461
12704	26922	15458
12705	26922	15455
12706	26923	15452
12707	26924	15449
12708	26924	15446
12709	26924	15443
12710	26924	15439
12711	26925	15436
12712	26927	15434
12713	26927	15431
12714	26928	15428
12715	26928	15425
12716	26928	15422
12717	26929	15419
12718	26929	15415
12719	26930	15412
12720	26930	15409
12721	26930	15406
12722	26931	15403
12723	26932	15401
12724	26934	15398
12725	26935	15395
12726	26935	15392
12727	26935	15389
12728	26936	15386
12729	26936	15383
12730	26936	15379
12731	26936	15376
12732	26936	15373
12733	26937	15370
12734	26937	15367
12735	26937	15364
12736	26938	15360
12737	26938	15357
12738	26938	15354
12739	26939	15351
12740	26939	15348
12741	26939	15345
12742	26940	15342
12743	26941	15339
12744	26942	15336
12745	26942	15333
12746	26943	15330
12747	26943	15327
12748	26943	15324
12749	26944	15321
12750	26944	15318
12751	26944	15315
12752	26945	15311
12753	26945	15308
12754	26945	15305
12755	26946	15302
12756	26946	15299
12757	26947	15296
12758	26947	15293
12759	26950	15291
12760	26951	15288
12761	26951	15285
12762	26952	15282
12763	26952	15279
12764	26953	15276
12765	26955	15274
12766	26955	15271
12767	26956	15268
12768	26956	15265
12769	26956	15261
12770	26957	15259
12771	26959	15256
12772	26960	15254
12773	26962	15252
12774	26964	15249
12775	26964	15246
12776	26965	15243
12777	26966	15241
12778	26966	15238
12779	26967	15234
12780	26967	15231
12781	26968	15228
12782	26968	15225
12783	26969	15223
12784	26970	15220
12785	26971	15217
12786	26971	15214
12787	26971	15211
12788	26972	15208
12789	26974	15205
12790	26974	15202
12791	26974	15199
12792	26975	15196
12793	26975	15193
12794	26975	15190
12795	26975	15187
12796	26977	15184
12797	26977	15181
12798	26978	15178
12799	26978	15175
12800	26980	15173
12801	26980	15169
12802	26980	15166
12803	26980	15163
12804	26982	15160
12805	26982	15157
12806	26982	15154
12807	26983	15151
12808	26983	15148
12809	26983	15145
12810	26985	15143
12811	26986	15140
12812	26986	15137
12813	26987	15134
12814	26987	15131
12815	26987	15127
12816	26989	15125
12817	26992	15124
12818	26993	15121
12819	26994	15118
12820	26994	15115
12821	26995	15112
12822	26995	15109
12823	26995	15106
12824	26995	15102
12825	26996	15099
12826	26997	15097
12827	26998	15094
12828	26998	15091
12829	26999	15088
12830	26999	15085
12831	26999	15082
12832	26999	15078
12833	27000	15075
12834	27000	15072
12835	27000	15069
12836	27001	15066
12837	27003	15064
12838	27003	15061
12839	27003	15058
12840	27004	15055
12841	27006	15053
12842	27006	15050
12843	27007	15047
12844	27007	15043
12845	27008	15040
12846	27008	15037
12847	27009	15035
12848	27009	15032
12849	27010	15028
12850	27010	15025
12851	27010	15022
12852	27011	15019
12853	27011	15016
12854	27011	15013
12855	27012	15010
12856	27012	15007
12857	27012	15004
12858	27013	15001
12859	27013	14998
12860	27022	14999
12861	27023	14996
12862	27024	14994
12863	27025	14991
12864	27026	14989
12865	27028	14986
12866	27030	14984
12867	27036	14984
12868	27036	14981
12869	27037	14978
12870	27038	14976
12871	27039	14973
12872	27039	14970
12873	27043	14969
12874	27044	14966
12875	27044	14963
12876	27046	14961
12877	27047	14958
12878	27047	14954
12879	27047	14951
12880	27047	14948
12881	27049	14946
12882	27050	14943
12883	27050	14940
12884	27050	14937
12885	27051	14934
12886	27051	14931
12887	27052	14928
12888	27053	14925
12889	27053	14922
12890	27054	14919
12891	27056	14917
12892	27058	14915
12893	27059	14912
12894	27059	14909
12895	27059	14906
12896	27059	14903
12897	27060	14900
12898	27060	14897
12899	27061	14894
12900	27061	14891
12901	27061	14887
12902	27064	14886
12903	27065	14883
12904	27067	14881
12905	27067	14878
12906	27068	14875
12907	27068	14872
12908	27069	14869
12909	27069	14866
12910	27070	14863
12911	27071	14860
12912	27072	14858
12913	27074	14855
12914	27074	14852
12915	27075	14849
12916	27075	14846
12917	27075	14843
12918	27077	14841
12919	27077	14838
12920	27078	14835
12921	27078	14832
12922	27078	14829
12923	27079	14826
12924	27079	14823
12925	27080	14820
12926	27080	14817
12927	27081	14814
12928	27081	14811
12929	27082	14808
12930	27082	14805
12931	27083	14802
12932	27085	14800
12933	27085	14797
12934	27085	14794
12935	27087	14791
12936	27089	14789
12937	27090	14786
12938	27090	14783
12939	27090	14780
12940	27091	14777
12941	27091	14774
12942	27092	14771
12943	27092	14768
12944	27092	14765
12945	27093	14762
12946	27094	14760
12947	27095	14757
12948	27095	14754
12949	27096	14751
12950	27096	14748
12951	27097	14745
12952	27097	14742
12953	27099	14740
12954	27100	14737
12955	27101	14734
12956	27101	14731
12957	27102	14728
12958	27102	14725
12959	27103	14722
12960	27103	14719
12961	27104	14716
12962	27104	14713
12963	27104	14710
12964	27105	14707
12965	27105	14704
12966	27105	14701
12967	27106	14698
12968	27107	14695
12969	27107	14693
12970	27108	14689
12971	27108	14686
12972	27108	14683
12973	27109	14680
12974	27109	14677
12975	27109	14674
12976	27109	14671
12977	27110	14668
12978	27110	14665
12979	27112	14663
12980	27112	14659
12981	27112	14657
12982	27114	14654
12983	27115	14651
12984	27115	14648
12985	27115	14645
12986	27117	14643
12987	27117	14640
12988	27118	14637
12989	27118	14634
12990	27119	14631
12991	27121	14629
12992	27122	14626
12993	27122	14623
12994	27123	14620
12995	27123	14617
12996	27123	14614
12997	27124	14611
12998	27124	14608
12999	27124	14605
13000	27124	14602
13001	27127	14600
13002	27127	14597
13003	27128	14594
13004	27128	14591
13005	27129	14588
13006	27130	14586
13007	27131	14583
13008	27131	14580
13009	27131	14577
13010	27132	14574
13011	27133	14571
13012	27133	14568
13013	27134	14565
13014	27134	14562
13015	27134	14559
13016	27135	14556
13017	27137	14554
13018	27137	14551
13019	27138	14548
13020	27138	14545
13021	27138	14542
13022	27139	14539
13023	27139	14536
13024	27140	14533
13025	27140	14530
13026	27140	14527
13027	27141	14524
13028	27141	14521
13029	27141	14518
13030	27141	14515
13031	27142	14512
13032	27142	14509
13033	27142	14506
13034	27142	14503
13035	27143	14500
13036	27144	14497
13037	27144	14494
13038	27144	14491
13039	27144	14488
13040	27144	14485
13041	27145	14482
13042	27145	14479
13043	27146	14476
13044	27147	14473
13045	27148	14470
13046	27148	14467
13047	27148	14464
13048	27148	14461
13049	27148	14458
13050	27150	14456
13051	27150	14453
13052	27152	14450
13053	27152	14447
13054	27153	14445
13055	27153	14442
13056	27154	14439
13057	27154	14436
13058	27155	14433
13059	27155	14430
13060	27156	14427
13061	27156	14424
13062	27156	14421
13063	27157	14418
13064	27157	14415
13065	27158	14412
13066	27158	14409
13067	27158	14406
13068	27159	14403
13069	27162	14401
13070	27163	14399
13071	27164	14396
13072	27164	14393
13073	27165	14390
13074	27165	14387
13075	27165	14384
13076	27166	14381
13077	27167	14379
13078	27169	14377
13079	27172	14375
13080	27174	14373
13081	27174	14370
13082	27175	14367
13083	27175	14364
13084	27175	14361
13085	27175	14358
13086	27176	14355
13087	27177	14353
13088	27178	14350
13089	27179	14347
13090	27179	14344
13091	27179	14341
13092	27179	14338
13093	27180	14335
13094	27182	14333
13095	27184	14331
13096	27185	14328
13097	27185	14325
13098	27185	14322
13099	27186	14319
13100	27186	14316
13101	27186	14313
13102	27187	14310
13103	27187	14307
13104	27188	14304
13105	27188	14301
13106	27189	14298
13107	27189	14295
13108	27189	14292
13109	27190	14289
13110	27190	14286
13111	27191	14283
13112	27191	14280
13113	27191	14277
13114	27192	14275
13115	27192	14272
13116	27193	14269
13117	27194	14266
13118	27194	14263
13119	27196	14261
13120	27197	14258
13121	27197	14255
13122	27197	14252
13123	27200	14251
13124	27200	14248
13125	27201	14245
13126	27201	14242
13127	27202	14239
13128	27203	14236
13129	27203	14233
13130	27203	14230
13131	27203	14227
13132	27204	14224
13133	27204	14221
13134	27206	14219
13135	27207	14216
13136	27207	14213
13137	27207	14210
13138	27210	14208
13139	27210	14205
13140	27211	14202
13141	27211	14199
13142	27211	14196
13143	27212	14194
13144	27212	14191
13145	27212	14188
13146	27213	14185
13147	27213	14182
13148	27214	14179
13149	27214	14176
13150	27215	14173
13151	27215	14170
13152	27215	14167
13153	27215	14164
13154	27216	14161
13155	27216	14158
13156	27217	14155
13157	27218	14153
13158	27219	14150
13159	27219	14147
13160	27221	14145
13161	27221	14142
13162	27222	14139
13163	27222	14136
13164	27223	14133
13165	27223	14130
13166	27224	14127
13167	27226	14126
13168	27227	14123
13169	27227	14120
13170	27228	14117
13171	27228	14114
13172	27229	14111
13173	27230	14109
13174	27231	14106
13175	27231	14103
13176	27231	14100
13177	27232	14097
13178	27234	14095
13179	27235	14092
13180	27235	14090
13181	27236	14087
13182	27237	14084
13183	27237	14081
13184	27238	14078
13185	27238	14075
13186	27239	14073
13187	27240	14070
13188	27240	14067
13189	27240	14064
13190	27241	14061
13191	27241	14058
13192	27242	14055
13193	27242	14052
13194	27243	14049
13195	27245	14048
13196	27246	14045
13197	27246	14042
13198	27247	14039
13199	27247	14036
13200	27250	14034
13201	27250	14032
13202	27251	14029
13203	27251	14026
13204	27251	14023
13205	27252	14020
13206	27252	14017
13207	27252	14014
13208	27253	14011
13209	27255	14009
13210	27255	14006
13211	27256	14003
13212	27256	14000
13213	27256	13997
13214	27257	13994
13215	27257	13991
13216	27258	13989
13217	27258	13986
13218	27258	13983
13219	27259	13980
13220	27260	13977
13221	27260	13974
13222	27261	13971
13223	27261	13968
13224	27261	13965
13225	27262	13962
13226	27262	13959
13227	27262	13956
13228	27263	13954
13229	27263	13951
13230	27263	13948
13231	27264	13945
13232	27264	13942
13233	27265	13939
13234	27265	13936
13235	27265	13933
13236	27266	13930
13237	27266	13927
13238	27267	13925
13239	27267	13922
13240	27268	13919
13241	27268	13916
13242	27269	13913
13243	27269	13910
13244	27271	13908
13245	27271	13905
13246	27272	13902
13247	27272	13899
13248	27273	13896
13249	27274	13894
13250	27275	13891
13251	27275	13888
13252	27275	13885
13253	27276	13883
13254	27277	13880
13255	27278	13877
13256	27278	13874
13257	27279	13872
13258	27281	13870
13259	27281	13867
13260	27282	13864
13261	27282	13861
13262	27283	13858
